time_s,time_hrs,Q_in_m3s,reservoir_storage_m3,reservoir_elevation_m,hydraulic_head_m,breach_width_m,breach_invert_m,Q_breach_m3s,cumulative_breach_release_m3,Q_other_m3s,scenario,provenance
0.0,0.0,1106.88,2934169969.3,815.0,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_BASE,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_BASE)
60.0,0.017,1108.03,2934236410.7,815.002,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_BASE,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_BASE)
120.0,0.033,1109.17,2934302920.9,815.004,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_BASE,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_BASE)
180.0,0.05,1110.32,2934369499.8,815.005,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_BASE,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_BASE)
240.0,0.067,1111.46,2934436147.4,815.007,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_BASE,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_BASE)
300.0,0.083,1112.61,2934502863.7,815.009,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_BASE,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_BASE)
360.0,0.1,1113.75,2934569648.7,815.011,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_BASE,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_BASE)
420.0,0.117,1114.9,2934636502.5,815.012,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_BASE,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_BASE)
480.0,0.133,1116.04,2934703424.9,815.014,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_BASE,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_BASE)
540.0,0.15,1117.19,2934770416.1,815.016,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_BASE,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_BASE)
600.0,0.167,1118.33,2934837476.0,815.018,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_BASE,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_BASE)
660.0,0.183,1119.48,2934904604.7,815.019,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_BASE,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_BASE)
720.0,0.2,1120.62,2934971802.0,815.021,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_BASE,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_BASE)
780.0,0.217,1121.77,2935039068.1,815.023,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_BASE,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_BASE)
840.0,0.233,1122.91,2935106402.9,815.025,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_BASE,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_BASE)
900.0,0.25,1124.06,2935173806.4,815.027,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_BASE,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_BASE)
960.0,0.267,1125.21,2935241278.6,815.028,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_BASE,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_BASE)
1020.0,0.283,1126.35,2935308819.6,815.03,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_BASE,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_BASE)
1080.0,0.3,1127.5,2935376429.3,815.032,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_BASE,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_BASE)
1140.0,0.317,1128.64,2935444107.7,815.034,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_BASE,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_BASE)
1200.0,0.333,1129.79,2935511854.8,815.035,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_BASE,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_BASE)
1260.0,0.35,1130.93,2935579670.6,815.037,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_BASE,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_BASE)
1320.0,0.367,1132.08,2935647555.2,815.039,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_BASE,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_BASE)
1380.0,0.383,1133.22,2935715508.4,815.041,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_BASE,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_BASE)
1440.0,0.4,1134.37,2935783530.4,815.043,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_BASE,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_BASE)
1500.0,0.417,1135.51,2935851621.1,815.044,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_BASE,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_BASE)
1560.0,0.433,1136.66,2935919780.6,815.046,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_BASE,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_BASE)
1620.0,0.45,1137.8,2935988008.7,815.048,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_BASE,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_BASE)
1680.0,0.467,1138.95,2936056305.6,815.05,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_BASE,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_BASE)
1740.0,0.483,1140.09,2936124671.2,815.052,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_BASE,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_BASE)
1800.0,0.5,1141.24,2936193105.5,815.053,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_BASE,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_BASE)
1860.0,0.517,1142.39,2936261608.5,815.055,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_BASE,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_BASE)
1920.0,0.533,1143.53,2936330180.3,815.057,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_BASE,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_BASE)
1980.0,0.55,1144.68,2936398820.8,815.059,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_BASE,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_BASE)
2040.0,0.567,1145.82,2936467530.0,815.061,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_BASE,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_BASE)
2100.0,0.583,1146.97,2936536307.9,815.063,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_BASE,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_BASE)
2160.0,0.6,1148.11,2936605154.5,815.064,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_BASE,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_BASE)
2220.0,0.617,1149.26,2936674069.9,815.066,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_BASE,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_BASE)
2280.0,0.633,1150.4,2936743053.9,815.068,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_BASE,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_BASE)
2340.0,0.65,1151.55,2936812106.7,815.07,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_BASE,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_BASE)
2400.0,0.667,1152.69,2936881228.2,815.072,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_BASE,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_BASE)
2460.0,0.683,1153.84,2936950418.5,815.073,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_BASE,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_BASE)
2520.0,0.7,1154.98,2937019677.4,815.075,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_BASE,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_BASE)
2580.0,0.717,1156.13,2937089005.1,815.077,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_BASE,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_BASE)
2640.0,0.733,1157.27,2937158401.5,815.079,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_BASE,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_BASE)
2700.0,0.75,1158.42,2937227866.6,815.081,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_BASE,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_BASE)
2760.0,0.767,1159.57,2937297400.4,815.083,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_BASE,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_BASE)
2820.0,0.783,1160.71,2937367003.0,815.084,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_BASE,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_BASE)
2880.0,0.8,1161.86,2937436674.3,815.086,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_BASE,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_BASE)
2940.0,0.817,1163.0,2937506414.3,815.088,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_BASE,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_BASE)
3000.0,0.833,1164.15,2937576223.0,815.09,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_BASE,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_BASE)
3060.0,0.85,1165.29,2937646100.4,815.092,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_BASE,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_BASE)
3120.0,0.867,1166.44,2937716046.6,815.094,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_BASE,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_BASE)
3180.0,0.883,1167.58,2937786061.4,815.096,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_BASE,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_BASE)
3240.0,0.9,1168.73,2937856145.0,815.097,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_BASE,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_BASE)
3300.0,0.917,1169.87,2937926297.3,815.099,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_BASE,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_BASE)
3360.0,0.933,1171.02,2937996518.4,815.101,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_BASE,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_BASE)
3420.0,0.95,1172.16,2938066808.1,815.103,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_BASE,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_BASE)
3480.0,0.967,1173.31,2938137166.6,815.105,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_BASE,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_BASE)
3540.0,0.983,1174.45,2938207593.8,815.107,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_BASE,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_BASE)
3600.0,1.0,1175.6,2938278089.7,815.109,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_BASE,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_BASE)
3660.0,1.017,1176.29,2938348642.9,815.11,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_BASE,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_BASE)
3720.0,1.033,1176.98,2938419237.4,815.112,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_BASE,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_BASE)
3780.0,1.05,1177.66,2938489873.1,815.114,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_BASE,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_BASE)
3840.0,1.067,1178.35,2938560550.2,815.116,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_BASE,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_BASE)
3900.0,1.083,1179.04,2938631268.5,815.118,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_BASE,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_BASE)
3960.0,1.1,1179.73,2938702028.1,815.12,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_BASE,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_BASE)
4020.0,1.117,1180.42,2938772829.0,815.122,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_BASE,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_BASE)
4080.0,1.133,1181.1,2938843671.1,815.123,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_BASE,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_BASE)
4140.0,1.15,1181.79,2938914554.6,815.125,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_BASE,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_BASE)
4200.0,1.167,1182.48,2938985479.3,815.127,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_BASE,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_BASE)
4260.0,1.183,1183.17,2939056445.3,815.129,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_BASE,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_BASE)
4320.0,1.2,1183.86,2939127452.6,815.131,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_BASE,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_BASE)
4380.0,1.217,1184.54,2939198501.1,815.133,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_BASE,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_BASE)
4440.0,1.233,1185.23,2939269591.0,815.135,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_BASE,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_BASE)
4500.0,1.25,1185.92,2939340722.1,815.137,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_BASE,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_BASE)
4560.0,1.267,1186.61,2939411894.5,815.138,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_BASE,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_BASE)
4620.0,1.283,1187.3,2939483108.2,815.14,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_BASE,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_BASE)
4680.0,1.3,1187.98,2939554363.1,815.142,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_BASE,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_BASE)
4740.0,1.317,1188.67,2939625659.4,815.144,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_BASE,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_BASE)
4800.0,1.333,1189.36,2939696996.9,815.146,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_BASE,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_BASE)
4860.0,1.35,1190.05,2939768375.7,815.148,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_BASE,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_BASE)
4920.0,1.367,1190.74,2939839795.8,815.15,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_BASE,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_BASE)
4980.0,1.383,1191.42,2939911257.1,815.152,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_BASE,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_BASE)
5040.0,1.4,1192.11,2939982759.8,815.154,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_BASE,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_BASE)
5100.0,1.417,1192.8,2940054303.7,815.155,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_BASE,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_BASE)
5160.0,1.433,1193.49,2940125888.9,815.157,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_BASE,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_BASE)
5220.0,1.45,1194.18,2940197515.4,815.159,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_BASE,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_BASE)
5280.0,1.467,1194.86,2940269183.1,815.161,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_BASE,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_BASE)
5340.0,1.483,1195.55,2940340892.2,815.163,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_BASE,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_BASE)
5400.0,1.5,1196.24,2940412642.5,815.165,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_BASE,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_BASE)
5460.0,1.517,1196.93,2940484434.1,815.167,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_BASE,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_BASE)
5520.0,1.533,1197.62,2940556267.0,815.169,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_BASE,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_BASE)
5580.0,1.55,1198.3,2940628141.1,815.171,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_BASE,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_BASE)
5640.0,1.567,1198.99,2940700056.6,815.172,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_BASE,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_BASE)
5700.0,1.583,1199.68,2940772013.3,815.174,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_BASE,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_BASE)
5760.0,1.6,1200.37,2940844011.3,815.176,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_BASE,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_BASE)
5820.0,1.617,1201.06,2940916050.6,815.178,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_BASE,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_BASE)
5880.0,1.633,1201.74,2940988131.1,815.18,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_BASE,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_BASE)
5940.0,1.65,1202.43,2941060253.0,815.182,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_BASE,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_BASE)
6000.0,1.667,1203.12,2941132416.1,815.184,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_BASE,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_BASE)
6060.0,1.683,1203.81,2941204620.5,815.186,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_BASE,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_BASE)
6120.0,1.7,1204.5,2941276866.2,815.188,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_BASE,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_BASE)
6180.0,1.717,1205.18,2941349153.1,815.19,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_BASE,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_BASE)
6240.0,1.733,1205.87,2941421481.4,815.192,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_BASE,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_BASE)
6300.0,1.75,1206.56,2941493850.9,815.193,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_BASE,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_BASE)
6360.0,1.767,1207.25,2941566261.7,815.195,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_BASE,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_BASE)
6420.0,1.783,1207.94,2941638713.8,815.197,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_BASE,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_BASE)
6480.0,1.8,1208.62,2941711207.1,815.199,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_BASE,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_BASE)
6540.0,1.817,1209.31,2941783741.8,815.201,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_BASE,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_BASE)
6600.0,1.833,1210.0,2941856317.7,815.203,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_BASE,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_BASE)
6660.0,1.85,1210.69,2941928934.9,815.205,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_BASE,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_BASE)
6720.0,1.867,1211.38,2942001593.4,815.207,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_BASE,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_BASE)
6780.0,1.883,1212.06,2942074293.1,815.209,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_BASE,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_BASE)
6840.0,1.9,1212.75,2942147034.2,815.211,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_BASE,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_BASE)
6900.0,1.917,1213.44,2942219816.5,815.213,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_BASE,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_BASE)
6960.0,1.933,1214.13,2942292640.1,815.215,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_BASE,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_BASE)
7020.0,1.95,1214.82,2942365505.0,815.216,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_BASE,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_BASE)
7080.0,1.967,1215.5,2942438411.1,815.218,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_BASE,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_BASE)
7140.0,1.983,1216.19,2942511358.6,815.22,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_BASE,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_BASE)
7200.0,2.0,1216.88,2942584347.3,815.222,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_BASE,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_BASE)
7260.0,2.017,1217.17,2942657367.3,815.224,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_BASE,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_BASE)
7320.0,2.033,1217.46,2942730404.7,815.226,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_BASE,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_BASE)
7380.0,2.05,1217.75,2942803459.4,815.228,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_BASE,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_BASE)
7440.0,2.067,1218.04,2942876531.4,815.23,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_BASE,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_BASE)
7500.0,2.083,1218.32,2942949620.8,815.232,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_BASE,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_BASE)
7560.0,2.1,1218.61,2943022727.6,815.234,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_BASE,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_BASE)
7620.0,2.117,1218.9,2943095851.6,815.236,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_BASE,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_BASE)
7680.0,2.133,1219.19,2943168993.0,815.238,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_BASE,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_BASE)
7740.0,2.15,1219.48,2943242151.8,815.24,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_BASE,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_BASE)
7800.0,2.167,1219.77,2943315327.9,815.241,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_BASE,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_BASE)
7860.0,2.183,1220.06,2943388521.3,815.243,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_BASE,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_BASE)
7920.0,2.2,1220.35,2943461732.0,815.245,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_BASE,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_BASE)
7980.0,2.217,1220.64,2943534960.1,815.247,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_BASE,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_BASE)
8040.0,2.233,1220.93,2943608205.6,815.249,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_BASE,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_BASE)
