time_s,time_hrs,Q_in_m3s,reservoir_storage_m3,reservoir_elevation_m,hydraulic_head_m,breach_width_m,breach_invert_m,Q_breach_m3s,cumulative_breach_release_m3,Q_other_m3s,scenario,provenance
0.0,0.0,1649.14,3540000000.0,830.0,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_HIGH,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_HIGH)
60.0,0.017,1650.28,3540098977.0,830.002,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_HIGH,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_HIGH)
120.0,0.033,1651.43,3540198022.5,830.005,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_HIGH,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_HIGH)
180.0,0.05,1652.57,3540297136.6,830.007,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_HIGH,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_HIGH)
240.0,0.067,1653.71,3540396319.2,830.009,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_HIGH,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_HIGH)
300.0,0.083,1654.85,3540495570.4,830.012,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_HIGH,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_HIGH)
360.0,0.1,1656.0,3540594890.2,830.014,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_HIGH,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_HIGH)
420.0,0.117,1657.14,3540694278.5,830.016,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_HIGH,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_HIGH)
480.0,0.133,1658.28,3540793735.4,830.018,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_HIGH,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_HIGH)
540.0,0.15,1659.42,3540893260.9,830.021,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_HIGH,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_HIGH)
600.0,0.167,1660.57,3540992854.9,830.023,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_HIGH,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_HIGH)
660.0,0.183,1661.71,3541092517.4,830.025,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_HIGH,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_HIGH)
720.0,0.2,1662.85,3541192248.6,830.028,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_HIGH,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_HIGH)
780.0,0.217,1663.99,3541292048.2,830.03,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_HIGH,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_HIGH)
840.0,0.233,1665.14,3541391916.5,830.032,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_HIGH,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_HIGH)
900.0,0.25,1666.28,3541491853.3,830.035,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_HIGH,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_HIGH)
960.0,0.267,1667.42,3541591858.7,830.037,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_HIGH,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_HIGH)
1020.0,0.283,1668.57,3541691932.6,830.039,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_HIGH,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_HIGH)
1080.0,0.3,1669.71,3541792075.1,830.042,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_HIGH,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_HIGH)
1140.0,0.317,1670.85,3541892286.1,830.044,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_HIGH,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_HIGH)
1200.0,0.333,1671.99,3541992565.7,830.046,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_HIGH,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_HIGH)
1260.0,0.35,1673.14,3542092913.9,830.049,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_HIGH,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_HIGH)
1320.0,0.367,1674.28,3542193330.6,830.051,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_HIGH,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_HIGH)
1380.0,0.383,1675.42,3542293815.9,830.053,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_HIGH,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_HIGH)
1440.0,0.4,1676.56,3542394369.8,830.056,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_HIGH,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_HIGH)
1500.0,0.417,1677.71,3542494992.2,830.058,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_HIGH,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_HIGH)
1560.0,0.433,1678.85,3542595683.1,830.06,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_HIGH,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_HIGH)
1620.0,0.45,1679.99,3542696442.7,830.063,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_HIGH,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_HIGH)
1680.0,0.467,1681.13,3542797270.7,830.065,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_HIGH,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_HIGH)
1740.0,0.483,1682.28,3542898167.4,830.067,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_HIGH,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_HIGH)
1800.0,0.5,1683.42,3542999132.6,830.07,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_HIGH,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_HIGH)
1860.0,0.517,1684.56,3543100166.4,830.072,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_HIGH,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_HIGH)
1920.0,0.533,1685.71,3543201268.7,830.074,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_HIGH,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_HIGH)
1980.0,0.55,1686.85,3543302439.6,830.077,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_HIGH,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_HIGH)
2040.0,0.567,1687.99,3543403679.0,830.079,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_HIGH,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_HIGH)
2100.0,0.583,1689.13,3543504987.0,830.081,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_HIGH,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_HIGH)
2160.0,0.6,1690.28,3543606363.6,830.084,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_HIGH,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_HIGH)
2220.0,0.617,1691.42,3543707808.7,830.086,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_HIGH,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_HIGH)
2280.0,0.633,1692.56,3543809322.4,830.089,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_HIGH,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_HIGH)
2340.0,0.65,1693.7,3543910904.7,830.091,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_HIGH,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_HIGH)
2400.0,0.667,1694.85,3544012555.5,830.093,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_HIGH,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_HIGH)
2460.0,0.683,1695.99,3544114274.8,830.096,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_HIGH,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_HIGH)
2520.0,0.7,1697.13,3544216062.8,830.098,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_HIGH,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_HIGH)
2580.0,0.717,1698.27,3544317919.2,830.1,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_HIGH,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_HIGH)
2640.0,0.733,1699.42,3544419844.3,830.103,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_HIGH,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_HIGH)
2700.0,0.75,1700.56,3544521837.9,830.105,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_HIGH,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_HIGH)
2760.0,0.767,1701.7,3544623900.1,830.107,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_HIGH,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_HIGH)
2820.0,0.783,1702.85,3544726030.8,830.11,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_HIGH,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_HIGH)
2880.0,0.8,1703.99,3544828230.1,830.112,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_HIGH,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_HIGH)
2940.0,0.817,1705.13,3544930497.9,830.115,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_HIGH,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_HIGH)
3000.0,0.833,1706.27,3545032834.3,830.117,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_HIGH,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_HIGH)
3060.0,0.85,1707.42,3545135239.3,830.119,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_HIGH,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_HIGH)
3120.0,0.867,1708.56,3545237712.8,830.122,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_HIGH,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_HIGH)
3180.0,0.883,1709.7,3545340254.9,830.124,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_HIGH,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_HIGH)
3240.0,0.9,1710.84,3545442865.6,830.126,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_HIGH,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_HIGH)
3300.0,0.917,1711.99,3545545544.8,830.129,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_HIGH,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_HIGH)
3360.0,0.933,1713.13,3545648292.5,830.131,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_HIGH,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_HIGH)
3420.0,0.95,1714.27,3545751108.9,830.134,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_HIGH,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_HIGH)
3480.0,0.967,1715.41,3545853993.7,830.136,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_HIGH,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_HIGH)
3540.0,0.983,1716.56,3545956947.2,830.138,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_HIGH,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_HIGH)
3600.0,1.0,1717.7,3546059969.2,830.141,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_HIGH,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_HIGH)
3660.0,1.017,1717.75,3546163032.3,830.143,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_HIGH,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_HIGH)
3720.0,1.033,1717.79,3546266098.2,830.146,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_HIGH,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_HIGH)
3780.0,1.05,1717.84,3546369166.8,830.148,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_HIGH,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_HIGH)
3840.0,1.067,1717.88,3546472238.1,830.15,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_HIGH,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_HIGH)
3900.0,1.083,1717.93,3546575312.2,830.153,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_HIGH,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_HIGH)
3960.0,1.1,1717.97,3546678389.0,830.155,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_HIGH,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_HIGH)
4020.0,1.117,1718.02,3546781468.5,830.158,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_HIGH,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_HIGH)
4080.0,1.133,1718.06,3546884550.7,830.16,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_HIGH,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_HIGH)
4140.0,1.15,1718.11,3546987635.7,830.162,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_HIGH,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_HIGH)
4200.0,1.167,1718.16,3547090723.4,830.165,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_HIGH,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_HIGH)
4260.0,1.183,1718.2,3547193813.9,830.167,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_HIGH,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_HIGH)
4320.0,1.2,1718.25,3547296907.0,830.17,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_HIGH,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_HIGH)
4380.0,1.217,1718.29,3547400002.9,830.172,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_HIGH,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_HIGH)
4440.0,1.233,1718.34,3547503101.6,830.174,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_HIGH,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_HIGH)
4500.0,1.25,1718.38,3547606202.9,830.177,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_HIGH,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_HIGH)
4560.0,1.267,1718.43,3547709307.0,830.179,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_HIGH,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_HIGH)
4620.0,1.283,1718.47,3547812413.8,830.182,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_HIGH,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_HIGH)
4680.0,1.3,1718.52,3547915523.4,830.184,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_HIGH,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_HIGH)
4740.0,1.317,1718.56,3548018635.6,830.186,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_HIGH,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_HIGH)
4800.0,1.333,1718.61,3548121750.7,830.189,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_HIGH,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_HIGH)
4860.0,1.35,1718.66,3548224868.4,830.191,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_HIGH,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_HIGH)
4920.0,1.367,1718.7,3548327988.9,830.193,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_HIGH,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_HIGH)
4980.0,1.383,1718.75,3548431112.1,830.196,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_HIGH,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_HIGH)
5040.0,1.4,1718.79,3548534238.0,830.198,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_HIGH,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_HIGH)
5100.0,1.417,1718.84,3548637366.6,830.201,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_HIGH,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_HIGH)
5160.0,1.433,1718.88,3548740498.0,830.203,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_HIGH,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_HIGH)
5220.0,1.45,1718.93,3548843632.1,830.205,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_HIGH,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_HIGH)
5280.0,1.467,1718.97,3548946769.0,830.208,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_HIGH,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_HIGH)
5340.0,1.483,1719.02,3549049908.6,830.21,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_HIGH,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_HIGH)
5400.0,1.5,1719.06,3549153050.9,830.213,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_HIGH,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_HIGH)
5460.0,1.517,1719.11,3549256195.9,830.215,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_HIGH,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_HIGH)
5520.0,1.533,1719.16,3549359343.7,830.217,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_HIGH,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_HIGH)
5580.0,1.55,1719.2,3549462494.2,830.22,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_HIGH,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_HIGH)
5640.0,1.567,1719.25,3549565647.4,830.222,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_HIGH,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_HIGH)
5700.0,1.583,1719.29,3549668803.4,830.225,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_HIGH,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_HIGH)
5760.0,1.6,1719.34,3549771962.0,830.227,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_HIGH,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_HIGH)
5820.0,1.617,1719.38,3549875123.5,830.229,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_HIGH,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_HIGH)
5880.0,1.633,1719.43,3549978287.6,830.232,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_HIGH,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_HIGH)
5940.0,1.65,1719.47,3550081454.5,830.234,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_HIGH,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_HIGH)
6000.0,1.667,1719.52,3550184624.1,830.237,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_HIGH,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_HIGH)
6060.0,1.683,1719.57,3550287796.4,830.239,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_HIGH,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_HIGH)
6120.0,1.7,1719.61,3550390971.5,830.241,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_HIGH,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_HIGH)
6180.0,1.717,1719.66,3550494149.3,830.244,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_HIGH,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_HIGH)
6240.0,1.733,1719.7,3550597329.8,830.246,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_HIGH,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_HIGH)
6300.0,1.75,1719.75,3550700513.1,830.249,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_HIGH,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_HIGH)
6360.0,1.767,1719.79,3550803699.1,830.251,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_HIGH,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_HIGH)
6420.0,1.783,1719.84,3550906887.8,830.253,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_HIGH,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_HIGH)
6480.0,1.8,1719.88,3551010079.2,830.256,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_HIGH,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_HIGH)
6540.0,1.817,1719.93,3551113273.4,830.258,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_HIGH,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_HIGH)
6600.0,1.833,1719.98,3551216470.3,830.261,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_HIGH,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_HIGH)
6660.0,1.85,1720.02,3551319670.0,830.263,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_HIGH,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_HIGH)
6720.0,1.867,1720.07,3551422872.3,830.265,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_HIGH,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_HIGH)
6780.0,1.883,1720.11,3551526077.4,830.268,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_HIGH,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_HIGH)
6840.0,1.9,1720.16,3551629285.3,830.27,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_HIGH,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_HIGH)
6900.0,1.917,1720.2,3551732495.8,830.272,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_HIGH,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_HIGH)
6960.0,1.933,1720.25,3551835709.1,830.275,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_HIGH,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_HIGH)
7020.0,1.95,1720.29,3551938925.1,830.277,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_HIGH,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_HIGH)
7080.0,1.967,1720.34,3552042143.9,830.28,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_HIGH,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_HIGH)
7140.0,1.983,1720.38,3552145365.3,830.282,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_HIGH,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_HIGH)
7200.0,2.0,1720.43,3552248589.5,830.284,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_HIGH,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_HIGH)
7260.0,2.017,1719.73,3552351797.8,830.287,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_HIGH,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_HIGH)
7320.0,2.033,1719.02,3552454963.8,830.289,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_HIGH,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_HIGH)
7380.0,2.05,1718.32,3552558087.7,830.292,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_HIGH,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_HIGH)
7440.0,2.067,1717.62,3552661169.4,830.294,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_HIGH,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_HIGH)
7500.0,2.083,1716.92,3552764208.9,830.296,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_HIGH,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_HIGH)
7560.0,2.1,1716.21,3552867206.2,830.299,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_HIGH,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_HIGH)
7620.0,2.117,1715.51,3552970161.3,830.301,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_HIGH,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_HIGH)
7680.0,2.133,1714.81,3553073074.3,830.304,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_HIGH,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_HIGH)
7740.0,2.15,1714.1,3553175945.1,830.306,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_HIGH,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_HIGH)
7800.0,2.167,1713.4,3553278773.7,830.308,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_HIGH,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_HIGH)
7860.0,2.183,1712.7,3553381560.1,830.311,0.0,0.0,839.5,0.0,0.0,0.0,SCENARIO_HIGH,MODELLED OUTFLOW (Simplified Theoretical Breach Benchmark — SCENARIO_HIGH)
