0.0,1.8986112430939226
0.1,1.8986112430939226
0.2,1.8986112430939226
0.3,1.8986112430939226
0.4,1.8986112430939226
0.5,1.8986112430939226
0.6,1.8986112430939226
0.7,1.8986112430939226
0.8,1.8986112430939226
0.9,1.8986112430939226
1.0,1.8986112430939226
1.1,1.8986112430939226
1.2,1.8986112430939226
1.3,1.8986112430939226
1.4,1.8986112430939226
1.5,1.8986112430939226
1.6,1.8986112430939226
1.7,1.8986112430939226
1.8,1.8986112430939226
1.9,1.8986112430939226
2.0,1.8986112430939226
2.1,1.8990095124309392
2.2,1.8994077817679555
2.3,1.8998060511049724
2.4,1.900204320441989
2.5,1.9006025897790055
2.6,1.901000859116022
2.7,1.9013991284530385
2.8,1.9017973977900555
2.9,1.9021956671270717
3.0,1.9025939364640885
3.1,1.902992205801105
3.2,1.9033904751381217
3.3,1.9037887444751382
3.4,1.9041870138121548
3.5,1.9045852831491714
3.6,1.9049835524861878
3.7,1.9053818218232044
3.8,1.9057800911602212
3.9,1.9061783604972378
4.0,1.9065766298342541
4.1,1.9069748991712707
4.2,1.9073731685082873
4.3,1.9077714378453037
4.4,1.9081697071823205
4.5,1.908567976519337
4.6,1.9089662458563537
4.7,1.90936451519337
4.8,1.9097627845303866
4.9,1.9101610538674034
5.0,1.9105593232044198
5.1,1.9109575925414364
5.2,1.911355861878453
5.3,1.9117541312154698
5.4,1.912152400552486
5.5,1.912550669889503
5.6,1.9129489392265195
5.7,1.9133472085635361
5.8,1.9137454779005525
5.9,1.9141437472375693
6.0,1.914542016574586
6.1,1.9149402859116023
6.2,1.9153385552486188
6.3,1.9157368245856354
6.4,1.916135093922652
6.5,1.9165333632596686
6.6,1.9169316325966852
6.7,1.9173299019337018
6.8,1.9177281712707182
6.9,1.9181264406077347
7.0,1.9185247099447515
7.1,1.9189229792817681
7.2,1.9193212486187845
7.3,1.919719517955801
7.4,1.9201177872928177
7.5,1.920516056629834
7.6,1.9209143259668509
7.7,1.9213125953038674
7.8,1.9217108646408843
7.9,1.9221091339779004
8.0,1.9225074033149174
8.1,1.9228537168508286
8.2,1.9232000303867405
8.3,1.9235463439226521
8.4,1.9238926574585635
8.5,1.9242389709944754
8.6,1.9245852845303868
8.7,1.9249315980662987
8.8,1.92527791160221
8.9,1.9256242251381215
9.0,1.9259705386740333
9.1,1.9263168522099448
9.2,1.9266631657458562
9.3,1.927009479281768
9.4,1.9273557928176794
9.5,1.9277021063535913
9.6,1.9280484198895027
9.7,1.9283947334254141
9.8,1.9287410469613262
9.9,1.9290873604972376
10.0,1.9294336740331492
10.1,1.9297799875690609
10.2,1.9301263011049725
10.3,1.930472614640884
10.4,1.9308189281767956
10.5,1.9311652417127072
10.6,1.9315115552486188
10.7,1.9318578687845305
10.8,1.9322041823204419
10.9,1.9325504958563537
11.0,1.9328968093922652
11.1,1.9332431229281766
11.2,1.9335894364640884
11.3,1.9339357499999998
11.4,1.9342820635359113
11.5,1.9346283770718233
11.6,1.9349746906077347
11.7,1.9353210041436466
11.8,1.935667317679558
11.9,1.9360136312154694
12.0,1.9363599447513813
12.1,1.9367062582872927
12.2,1.9370525718232043
12.3,1.937398885359116
12.4,1.9377451988950276
12.5,1.9380915124309392
12.6,1.9384378259668507
12.7,1.9387841395027623
12.8,1.939130453038674
12.9,1.9394767665745856
13.0,1.939823080110497
13.1,1.940169393646409
13.2,1.9405157071823205
13.3,1.9408620207182319
13.4,1.9412083342541437
13.5,1.9415546477900552
13.6,1.941900961325967
13.7,1.9422472748618784
13.8,1.9425935883977898
13.9,1.9429399019337017
14.0,1.943286215469613
14.1,1.9435792748618783
14.2,1.9438723342541437
14.3,1.9441653936464087
14.4,1.944458453038674
14.5,1.9447515124309391
14.6,1.9450445718232043
14.7,1.9453376312154695
14.8,1.9456306906077345
14.9,1.94592375
15.0,1.9462168093922652
15.1,1.9465098687845304
15.2,1.9468029281767956
15.3,1.9470959875690605
15.4,1.9473890469613258
15.5,1.947682106353591
15.6,1.9479751657458564
15.7,1.9482682251381216
15.8,1.9485612845303866
15.9,1.9488543439226518
16.0,1.9491474033149172
16.1,1.9494404627071824
16.2,1.9497335220994474
16.3,1.9500265814917124
16.4,1.9503196408839778
16.5,1.950612700276243
16.6,1.9509057596685082
16.7,1.9511988190607736
16.8,1.9514918784530384
16.9,1.9517849378453036
17.0,1.9520779972375688
17.1,1.9523710566298342
17.2,1.9526641160220994
17.3,1.9529571754143644
17.4,1.9532502348066298
17.5,1.953543294198895
17.6,1.9538363535911603
17.7,1.9541294129834252
17.8,1.9544224723756904
17.9,1.9547155317679556
18.0,1.9550085911602209
18.1,1.9553016505524863
18.2,1.9555947099447515
18.3,1.9558877693370162
18.4,1.9561808287292815
18.5,1.9564738881215469
18.6,1.956766947513812
18.7,1.9570600069060773
18.8,1.9573530662983423
18.9,1.9576461256906077
19.0,1.957939185082873
19.1,1.958232244475138
19.2,1.9585253038674035
19.3,1.9588183632596683
19.4,1.9591114226519335
19.5,1.9594044820441987
19.6,1.9596975414364641
19.7,1.9599906008287293
19.8,1.960283660220994
19.9,1.9605767196132593
20.0,1.9608697790055247
20.1,1.9611085322283608
20.2,1.9613472854511969
20.3,1.961586038674033
20.4,1.9618247918968692
20.5,1.9620635451197053
20.6,1.9623022983425416
20.7,1.9625410515653776
20.8,1.9627798047882132
20.9,1.9630185580110495
21.0,1.9632573112338856
21.1,1.9634960644567219
21.2,1.963734817679558
21.3,1.9639735709023942
21.4,1.96421232412523
21.5,1.9644510773480663
21.6,1.9646898305709022
21.7,1.9649285837937382
21.8,1.9651673370165745
21.9,1.9654060902394104
22.0,1.9656448434622467
22.1,1.9658835966850827
22.2,1.966122349907919
22.3,1.966361103130755
22.4,1.966599856353591
22.5,1.966838609576427
22.6,1.967077362799263
22.7,1.9673161160220993
22.8,1.9675548692449354
22.9,1.9677936224677717
